x,y,z
2.1918133160406215,5.2239921456104996,-4.1396043188161338
2.267450924575793,5.3436414529683596,-4.4745632511626745
2.1637334860110791,5.2194231102980835,-4.3388732561295029
-1.1926557015712613,6.439739243314194,-2.2148539487907453
-1.1396165793089799,6.4689798437413151,-2.0779346413886097
-0.93979538326060663,6.2728115908603961,-1.9613050196514796
-0.91930008414445241,6.1918198695678601,-1.9926899163054177
-1.4947977213886086,5.6040817455250957,0.70714512724855039
-1.4706979346479949,5.806008908989563,0.70626103551831054
-1.669015255081542,5.9508882428873804,0.58900243995216517
0.77965608609720294,7.05126470399928,0.05429102691452517
1.0252786876533364,7.0138070705586388,0.035937385108418318
1.095809864545302,6.9850353381777985,-0.090565262381293046
1.0434417204830695,7.0588420074117852,-0.24096713422307534
0.67014528795439687,7.0165483436356135,-0.095296999450380407
0.78665717442465999,7.0473430718409222,-0.30392432849204076
0.53301652594573268,6.4881759108885335,0.86663197899810429
0.32348955726786438,6.4117584138980046,0.85417246236516542
0.87130989448588081,5.6347533850012166,-2.04518517038096
1.0006241124175717,5.7010281760488972,-2.183022046110128
0.913258068813808,6.0309181323455148,-1.9708263686699456
0.89247928644341845,6.0630349485434616,-2.1390809451734514
0.88669372293129534,5.8670008827114115,-1.8698528172732347
0.85107740308495272,5.8413303407311661,-2.3072787059992734
0.71687690928441161,7.0133971190493867,0.26773346696408995
-1.6274055145495119,4.8134668653097554,-4.4058660092445621
-1.824614638783207,4.9658052726819664,-4.5608375235801599
-1.7986429037941312,4.7967854531749019,-4.1648006829003252
-2.0141869620590476,4.9778180146537823,-4.3112938219348944
-1.7285877243911763,4.8660213469376759,-4.1731941242739969
-1.9559242052061221,5.0449274854868955,-4.4144700873052516
-2.0686921921170414,5.8692250966685062,-4.629912980368462
-2.1670675827752004,5.9430201699355605,-4.5847745639932445
-2.2033371838521543,6.1700086955907869,-4.6311720278319104
2.3677026852539624,7.2972678086469331,-2.8365370690455634
1.9865468055883684,7.2360246141353954,-2.7615480456121859
2.0145378890838073,7.2718041896248167,-2.8304941317399965
2.0105777935544604,7.3073875101745625,-2.5638255790677178
-2.7791307619062446,5.3038327007288126,-3.087442487715967
-2.6841326151481311,5.112990414595818,-3.088757887323089
-2.7804261308043059,5.4077118670512423,-3.2779343269154788
-2.6667662312518328,5.3511557716561233,-3.4211097600715767
-2.5844993620896015,5.0543932358064172,-3.2222563221788776
-2.590222934287469,5.1635495906962214,-3.419835576765597
-0.014092986717933232,4.9518173874027118,-3.7142749663630177
0.18722162916972604,4.9709331355054616,-3.7057936152820159
-0.13345825670914985,4.9381511710465009,-3.9131271296083159
0.27095928158429355,4.9092943858440776,-4.0401403691132103
-0.051329250942113686,4.9435142276433162,-4.092469427402011
0.15815429280586626,4.9640162196788777,-4.1375525304856309
0.23137661058609393,4.9229814114565338,-3.7438024194704966
-2.5491145798796278,6.8144743536033738,-3.62187947474479
-2.8075539827184626,6.5892659274987055,-3.6920139847190145
-2.8251635038656548,6.6025210962725911,-3.7174626715898005
-2.4324889677231964,6.8207894005482315,-3.8713899580806159
-2.6077236119467955,6.7099550003682529,-4.0454286805073956
-2.7270874464166597,6.6705522964074788,-4.0190872793810835
-0.46964956247855494,7.085793770801045,0.38464415615363962
-0.63555492478298192,7.109502376110453,0.31036644402728414
-0.61732722155290043,7.1179624921481306,-0.0069150920707550384
-0.53465949905756627,7.0780212856543194,-0.059407568053563731
-0.83136515839875058,7.1621023750008259,-0.073215114100850048
-1.247906530311395,7.1777711950738734,-0.11717819291555316
0.044705038969101787,4.9348180622783246,0.039794893199626827
0.43570547359997924,4.8955929707108785,-0.016399699226025105
0.46906548616909793,4.9497311225032403,0.16926814265139489
-2.2801516797597863,6.7482189445442566,-4.2730699129059468
-2.5258637249873672,6.6963345578877966,-4.2455449999034682
1.5433250029630403,4.8477000267975949,-0.67046736308334298
1.5014617405173283,4.9240163563909638,-0.80476480332667233
1.2707485611204958,4.9793135586442538,-0.82794633091705094
1.1619505075153673,4.9503300272607476,-0.65904338599535428
1.4274784906531637,4.8385845432312733,-0.48384983916957919
1.2763699497433374,4.8854112983663125,-0.47151563444528533
1.212604321787297,5.4212688514354532,0.64383422996226136
1.3928419567476131,5.1141024865370284,0.38364522647830901
2.9658657676759397,5.7903765970990762,-1.0716318570663548
2.8623298931271068,5.6454712690430107,-1.0805251203392721
2.8440710926549309,5.522038376519995,-1.2778499748039738
2.9506007766457167,5.5815979594282048,-1.4349700937881877
1.7405427844865324,7.1800974573001684,-1.8154970546793867
1.9973312369777529,7.312117323960944,-1.6274328255300108
1.7259313977649682,7.1502766894390852,-1.7971019513705275
1.9649044689775028,7.2507303457353833,-1.4797771501381818
1.7861589362661905,7.3051550526960831,-1.3741768715724643
1.5661644785914077,7.1594946155997556,-1.5934100083802309
3.2845955520278185,5.7123222705335017,-3.2068178313078275
3.2432089477333168,5.6898687541638715,-2.9319190545135507
3.1405546021736477,5.6134107217638007,-3.3133626062147723
-1.1475149717492443,5.1649029381650591,-2.8883745943104713
-1.2261704914254803,5.3336983854476374,-2.6316806408991149
-1.2790205844036391,5.1374184785777199,-3.0082837718814432
-1.457101733973504,5.0882872124192424,-2.9579638922327858
-1.3838476003924924,5.181894701493742,-2.5850191840384933
-1.5276572538662567,5.0868532180882049,-2.7719578443773401
1.667768499384062,5.0336095168877133,-2.390648747359998
1.7554164947935604,4.9630839271605458,-2.2068034508910115
1.9565963752812003,4.7828721889822416,-2.2691436217556018
1.9583977111319615,4.7398195222908175,-2.445572795560008
-2.0271480682856104,5.6497291255882596,-4.6007104029209529
-2.1927020039576277,5.5366536776108868,-4.4409825564450429
-2.2925758103564426,5.7171883654598838,-4.2604646180570374
-2.3413319769672136,5.8909228509968541,-4.4409039292350387
0.27888280554544231,4.9993472574855451,-0.82691477869571894
0.36217916105741893,4.9992453860759358,-1.0128586747076262
-0.073198130403165529,5.1472494176761767,-1.0152844817088509
0.076204776535979596,4.9032934783812223,-0.85497312687791371
0.16721146733024619,5.2672768378165928,-1.115807050461201
-0.39258858030349475,6.0306968683057844,-1.2105681488326676
-0.54555623364911521,6.0301422765950772,-1.3127823818949507
-0.32674693922564974,5.8151346651166529,-1.1156496011746417
-0.45330550299521744,5.6666590107519177,-1.1443436239214317
-1.1266103433405072,6.6301725921156001,-5.2274328911511292
-1.2657557121427438,6.7092553810736613,-5.1619152665469805
-1.1270917673437857,6.3909577099285197,-5.2450989599468816
-1.2935440857179921,6.2963161445832974,-5.1382984912061422
-1.4436035725937797,6.5867738633853268,-5.0735845250965586
-1.4309832714961064,6.3912997929545412,-5.0824012160689813
-0.16185592602078228,5.7993118971199911,-1.0752330987351724
-0.074841146281173748,5.5830787877419752,-1.0750626490061306
-0.22999967009103578,5.4178652444384596,-1.0560606141820197
-0.39075795293519872,5.4467835353605754,-1.0732542451456601
0.25182222212898486,6.4640210264465798,-5.3265145562876208
0.26616574245099572,6.2369203902487591,-5.3573694412300386
0.93095751239142466,6.6295751129335425,0.78248070862911301
1.2662580934852019,6.5686308061972198,0.7078744024440472
1.0779461471922769,6.6824463844903708,0.78239185511154474
-0.67893050096375807,7.0705742364498363,-3.6548959164227619
-0.70785471131451894,7.1051115170069012,-3.7965603622263573
-0.29581641189982011,7.0561872953999947,-3.9007900252764052
-0.56482545611077495,7.0754924704314197,-3.9934600872871338
-0.27055450092601457,7.0320054137235379,-3.7129361727117631
-0.40221227125985981,7.1425674636325285,-3.5979034169985313
2.1217854590452796,6.7525062583837281,0.13428678765148172
1.6141257384647578,6.3393274551058774,0.61952092421850169
1.8223383180524697,6.2009245385870395,0.45508327895028766
1.8069835615104579,6.1078840075752971,0.39113537662363068
1.6570639992736964,5.9312849288634872,0.53560824253770511
2.4650890795127083,7.0489695554935903,-1.9629413829960272
2.4729991291516638,7.0304479304781626,-1.8125663143878412
2.5821194517260451,6.9797713868369549,-2.1134862981950144
2.7641548403406988,6.8135470811735788,-2.0560818359132349
2.627978383444697,6.8191073186508291,-1.6986020765876924
2.7784671552716067,6.7842294408922426,-1.8121823123044971
1.3551857481472198,7.1917342010380478,-4.3673972754504211
0.93982134083812974,7.1063379644634574,-4.332639347820848
1.0774972951746344,7.0803713158109103,-4.1565602006020672
1.2062193254755214,7.144245056141501,-4.152469326162409
1.5044234383525654,6.8086791083730143,-2.5355544608855669
1.4606959906679691,6.7455684042271784,-2.6395957024580898
1.4563276156205951,6.7853181908008775,-2.3031652187236769
1.3732636155112217,6.6449682999046384,-2.2266494731847928
1.2389065121814673,6.5159673714929971,-2.317224154160781
1.1778899504651363,6.5262677708119341,-2.4709772778360586
1.2330235029176342,6.6510946632657717,-2.6294926250465247
-0.77072623725855427,5.5588875319229789,-2.8775900144936202
-0.82428135582712592,5.3625528499638699,-2.7714990328334337
-0.81381705468003729,5.752334175311149,-2.768075226431117
-0.93612115837039978,5.3689044506567853,-2.5972514830507731
2.6198494353014117,6.7005058346354369,-0.79119810309118532
2.7034566068956587,6.66310498901362,-0.81628974360272544
2.5407195051205331,6.7256540325203584,-0.53647955160804484
2.6399973484112413,6.6091437452912594,-0.41680617242184875
2.7875363004400691,6.5486138535387939,-0.45067572675891343
2.8749592574657226,6.5645131834534869,-0.67874310707264063
-1.4909735074526538,7.1845058141898912,-2.7693022470863702
-1.5719897421902942,7.1329497695286506,-2.6721719875083778
-1.6400879740919705,7.2353529409175605,-2.5884824284915431
-1.9081353978201669,7.3416015121182143,-2.7875604665207536
-3.2676912177291446,5.7083692492583005,-2.072113307686807
-3.06223877771576,5.5994762626365793,-1.9312809048730002
-3.2058679904506189,5.688430739456436,-2.3368584909358461
-0.85043171096054815,7.0644455375915172,-4.1927731685010778
-0.88701513964501399,7.0101700941826044,-4.3687432798414925
-0.99508038805527022,7.0407976151082048,-4.0256541565602335
-1.0992347120383861,7.0241735700481804,-4.4342889345302794
3.255282006089578,5.7579648092458315,-2.8601602717156389
3.2999096257168437,5.7125113780081787,-2.6926993827287586
3.1784602801874229,5.5156673044375584,-2.5704547469774242
3.0281165766412128,5.4366955273771005,-2.6436357814170521
0.28806675854649949,6.8638362968577118,-5.3244442893523702
2.9071222164306088,5.2793081251249268,-2.3482777978354732
2.809289896029119,5.1548908530654058,-2.1979198306479377
2.6310854553807008,5.0429185548938511,-2.2453904555878279
2.8817954065705571,5.2954090812912549,-2.483762309165813
2.5575430766885354,5.0346963621388738,-2.4422947720811914
2.754484886239847,5.1562668331419372,-2.6074648542924548
0.16328840394312916,5.2237090722752741,-3.4177667668322811
-0.042778499288823268,5.1940243482404655,-3.3915420522636257
0.26604461078491765,5.1133245866310828,-3.4162921174904084
-0.14666669457323661,4.9579960592608234,-3.5378199919696649
3.2040605982334802,6.4291273377361167,-1.2365526595202239
3.240982268088366,6.0982482332024812,-1.1305297319626451
0.0058012742450732806,4.9333508118200218,-4.5152177806753118
0.21061144443323168,4.9615300564614033,-4.3913237932645597
-0.20019479654582287,4.9258132104628745,-4.2668878412354543
-0.12985146077665616,4.9194194998192495,-4.4577952376456418
0.086252393047189096,7.0437689585544394,-0.9164333329624228
0.22742585119315897,6.7698780167992387,-1.0746099928516519
0.21491549300573462,6.7390391313256535,-1.0517971206082155
-0.15041569206564209,6.9298960001910865,-0.88198299020660997
-0.22301315170572492,6.8850497278255753,-1.0071405345491189
-0.034618513434318078,6.6719782407769355,-1.181539854560445
0.60879608673147312,6.8021388579262068,-3.3176110565431522
0.46819155586828132,6.8499836627743695,-3.360696179235497
0.38169204936245943,6.8662747780137812,-3.5171741972905832
0.68395166923555417,6.9408004356605861,-3.7251364791284427
0.81692939419697808,6.9096720477240519,-3.567783384785935
0.4934370293821434,6.9336148245560505,-3.7122577913880672
0.79460848326873301,6.8778023031140503,-3.4251002513592699
-0.43573476794570859,5.8627249569187905,-5.3682790851860807
-0.46173318908954614,5.6399430596914435,-5.3548571122819375
-0.27048812011582407,5.9435808671136554,-5.3547075346142154
-0.090184845271551545,5.8251803877689694,-5.3793062008374823
-0.096110150202069713,5.6340264530146804,-5.3852405596522992
-0.27371964479730893,5.5327930359051791,-5.3929862452568269
1.5178672591225164,7.1679869093187518,-0.89768630242121727
1.7313535993449853,7.2539637446043415,-1.2286631555215655
-0.97879669489699206,6.0527468052559641,-5.2727121539927788
-0.79985410052163941,5.9125755029774503,-5.2787421173273783
-2.1903963406574918,4.954172252531003,-1.1545244644032904
-2.3238862041891561,5.0290868052529065,-1.0850672265773287
-2.4957432185626924,5.1281150734066623,-1.2083973149141503
-2.492803025997516,5.0706328596023429,-1.4294172290791785
3.0665003150849741,5.4222239737934839,-2.191050716265365
2.9950556911978858,5.3626704551131192,-1.9818988347481485
2.8295543601675366,5.2385612748460222,-1.9783087466771747
-0.091227883420462438,7.111992614410803,0.53713191348771328
-0.19480951963123472,7.1334902830980624,0.58649557475629188
-0.43543739121875114,7.1531843428185784,0.45246499176998706
-3.2957089505141473,6.1381805200412183,-3.0472633545415144
-3.1186717033018265,6.1608143460925371,-3.3247573746098129
-3.1991084468622177,6.1869307418718575,-3.2883912812770326
0.71992849287300209,6.2592650920234236,-1.329110734047946
0.53206891224430497,6.2476380731747811,-1.2308938160654579
0.44690669559642249,6.1012820000026746,-1.1695890088181644
0.50922306453661992,5.8852370307541531,-1.261767875814533
0.62630026229198876,5.875785392515211,-1.3794494394500032
0.75126820447687848,6.0638311226012291,-1.4530302684508061
-0.30741710921868198,5.0294642300967833,0.57787649476291802
-0.13742727041383465,4.9654405235020178,0.39247905909069308
-0.50688613783960734,5.007031724204297,0.44125520629695092
0.95658782782642682,6.3939315319172598,-2.5228757469036065
0.89758386162378789,6.2645922365256803,-2.3792485674824277
0.87963780702277494,6.435286005632987,-2.6405317551325727
0.70957180127636288,6.1842244864692404,-2.7680888755800663
0.84825851805958685,6.0707263048794573,-2.7342328737014374
0.8665277543398483,6.0144858053877428,-2.5665413854220294
-0.6497356115748576,6.6632778820289102,-5.2893695794386941
-0.74096899804234106,6.6324789234290407,-5.3035246600629522
-0.83182061565588372,6.3217882363529041,-5.3328986837835854
-0.60073133342273977,6.1993202893886536,-5.3610207995001806
2.8162949823669892,6.3128221737290966,-0.37135297093411757
2.6889445652823767,6.2588449812740876,-0.23731640810970214
2.4026190566698804,7.1876130793703066,-3.0334226934716377
2.5105851669727031,7.0472886979997753,-3.0325785452018863
2.5983067331554133,6.9745986072685042,-2.8598353517788877
-0.63387475043696917,4.9138905575331178,-5.0303311657317682
-0.77237263732801165,4.952831748680361,-4.8721432033659715
-0.93420885025438716,4.8646745740029971,-4.9216794592870539
-2.1459633370697646,5.367298226297553,-4.3886234295030908
-2.37210457388074,5.6855904192589719,-4.2420650262031918
-2.2434842056116278,5.2611176148183754,-4.1896443191139108
2.085769196804526,6.2729249714810003,-4.5620195825817849
2.2249510167098885,5.9027423244114061,-4.6136100916083924
2.0404891671762209,5.9761302767708067,-4.7212212103143827
1.975757959113166,6.1368724173869795,-4.6870776147033304
2.6072135150841236,5.2120009382486074,-3.2087423168112159
2.6952420537307926,5.1962549181491555,-2.7851283080658806
2.552554424424581,5.0490835978653719,-2.8785749682409989
2.4910871204618892,5.0996546590372169,-3.1122097327255078
-0.97178760909570427,7.1955437817363306,-3.5030306869505821
-0.71350748284953691,7.1502106819800026,-3.5882184034100848
-0.97358692157656512,7.0837695695789424,-3.9051726789259451
-1.1190189508076891,7.1376414202875109,-3.7437362815245545
-1.0617085203968428,7.137546377279139,-3.5295140414353581
2.4813288533409574,6.8290171506246766,-0.89875370757305351
1.6886184021594832,7.0401368048793289,-0.55001545879606062
1.7595167489321959,6.9652608682067765,-0.40666188415679549
1.7257401126325398,7.0939537547537181,-2.7351907470588812
1.9916897033062961,7.2067124200286843,-3.1065534316311703
0.77573395060457728,5.8046073615602296,0.84010637633269591
0.55506248638991118,5.7349843498626747,0.86374329622716517
0.3679545874615055,7.0784551290237276,-0.28191529275342647
0.44710212797393611,7.035424021543343,-0.46791987955468284
0.15669594089170594,7.1030882501453325,-0.24756375687262913
0.18898376535691824,7.0793030830528094,-0.64661748883451675
-1.1214257763858619,5.0227696620936797,0.12439896227270378
-1.2915536866792707,5.0445980296863215,-0.071629561679476497
-0.18454746553057622,6.8227892848558156,-3.3566903272918358
-0.1088407264375405,6.7286012823202732,-3.3858609594102993
-0.46603886219431345,6.8303700651240762,-3.4121775302364399
-0.43959499294319559,6.8475563113683799,-3.4001655768732788
-0.18759881702318124,6.4869798281433422,-3.3254965835656503
-0.35081500670001187,6.4522587051855105,-3.301206516427909
-0.4894619393759484,6.5435735379415787,-3.298422522971264
1.4323133875742633,4.895320411683822,-3.8688235394212538
1.508185127992371,4.8604519677647557,-3.6999599048602869
1.394777627625768,4.774702067260213,-3.542847835446711
1.2035335578326718,4.8785773079690422,-3.9022611381753567
1.1003342741684849,4.7777218042765268,-3.6827852667501206
1.1889685374274803,4.7464274985685249,-3.5649205757210218
-3.3973883604978501,6.3298730536394849,-2.6830255103276768
-3.1943626996514705,6.4408060849719018,-2.8556094481173533
1.9722955001459908,6.4301080956461707,0.40806033101507783
2.127056036420508,6.4206047511700435,0.29319442072700114
2.1744579669872457,6.3361672864767229,0.17729946515197142
2.1005614303882307,6.0238547689430435,0.22483714362919299
1.9621643172451433,5.9877031608358831,0.28944283552588113
3.1219641281964683,6.2659187721886109,-3.1110396843981127
3.0026020051049089,6.2912117775821077,-3.2252343727923258
3.2555942567652183,6.0887363759075992,-3.107093157956017
3.2512241523008218,5.9631799983299212,-3.2510609627325415
-2.8403790571662473,6.5276512439846623,-1.176326720363434
-2.8068230263666276,6.6336188805269023,-1.3753390361708127
0.47974921393377096,5.543936545673426,-5.3901301322031481
0.28157395846978045,5.652857171817887,-5.3932066438726505
0.091747580197186859,5.5262308629463694,-5.4166596255516666
0.50492363575827615,5.3621641965963622,-5.367382014978987
0.10524141836110594,5.2886684432452062,-5.3460169854835851
2.6451200280942859,5.9335452505081587,-0.38701503008904242
2.5671316265988358,5.7816669532968472,-0.38902194429126496
2.8081649090653338,5.8477764406923569,-0.71852479409764269
2.7211556185640435,5.7200925218303738,-0.73829833430247038
2.7947150832014778,5.9876930121603831,-0.53216921977849618
2.5896828688246676,5.634125176689623,-0.56640374527880644
1.8919974485648459,7.3121840669645231,-3.6087247393616426
1.8891121425256936,7.2513900966695886,-3.462365409504236
1.7680394388197096,7.2055745122344002,-3.8230041407085045
1.5066847747539569,7.0848881746291683,-3.6296066388488764
1.6333616349221942,7.1766939936628047,-3.3907376451454279
1.5056642894031249,7.0809678944090173,-3.6042621408567115
0.97959727920929629,5.0992521757262494,-5.1238343192409026
0.73065631465968373,5.0619845165474082,-5.1985813917765853
1.0008329225558605,5.3746799455263989,-5.3494892056002064
0.88954979119588318,5.43792908483708,-5.2817558739180441
0.70885830868446442,5.2906347145081396,-5.4051580653657245
-0.40922519980685579,4.9446407140476731,-4.2150454090829976
-0.38145523267084286,4.9947908257000275,-4.6617633234939833
-2.2025363957388611,5.2630824168333525,-0.23390096674473221
-2.2855154187392386,5.2494855314063491,-0.4185651669006914
-2.4180193679322519,5.3759309058727158,-0.50563478792200711
-2.5868102718196688,5.4847815303703333,-0.24136241729787095
1.2250405112505365,5.119524614970258,-1.312094682544704
1.9153178573081278,5.1434549525652491,-4.4136392507145326
1.9082534062645691,5.2674942253955734,-4.6976697787532986
1.9023441641033301,4.7634697727512751,-0.84980798860487083
1.8735463715074985,4.8125142749831644,-0.64826982540634215
-1.3354892398800029,6.5844466375223618,-2.3214138787728231
-1.2225822064905574,6.5873394030860215,-1.9133458293994134
-1.385971311841488,6.7038926736382578,-2.2633423771970325
-1.4260560706404051,6.7624803019534605,-2.0601730162804794
-1.4052411926004993,6.6783589987658836,-1.9200140532309302
-2.2527963177580363,7.0179514491663619,-0.7337483657539009
-2.2295756545807492,6.8822462962354338,-0.5472096377528487
-2.3696584271462586,6.9286148962179732,-0.89473391397986712
-2.6692273148771606,6.9283904319730176,-2.3619503378260647
-2.5920084156530052,6.9483486668212278,-2.738553402475318
-2.7198677148099937,6.8360706118892276,-2.5338565912039801
0.58823080025104657,4.969742682279894,0.58020147604445704
0.76903843296308849,4.9371368712858761,0.39160169504014958
0.69399592839543112,4.9077776477217654,0.21409213080019932
0.26977949489001996,7.0885112951247518,0.38067609301745398
0.43641164746019628,7.0475929697319515,0.25422217857466245
0.38381622566885842,7.0712991724363752,0.056691690282488452
2.7151311846915873,5.2401578741599826,-1.4929743243006375
2.8095166727708376,5.2937261373120981,-1.6274420448081379
2.5683262921985048,4.9600363533513061,-1.6990968569452329
2.6513426467153853,5.0239323292437845,-1.8486232008368553
2.6243407749137306,5.0778856172944185,-1.4813121126832665
2.753716716907602,5.1964459553530453,-1.8635001192171476
-0.91444049757087442,5.0186363175884123,0.060507560490138015
-0.79475619450462387,5.0321660255707901,0.17615330177994154
-0.13348485789450704,7.0831784857431304,-4.425206562382205
-0.27549451439399109,6.997598065013495,-4.689815934996548
-0.25776423286668815,7.0745297433738319,-4.268803649415938
-0.47519641450377176,7.0616248714241063,-4.2922973927578241
-0.55553416314523318,7.0797380978962918,-4.4616049446788653
-0.41892509257767652,7.056316897040567,-4.6762877538642638
0.40477588173111478,6.8294032721038924,0.84966230821133526
0.56818099059970306,6.6942607421423643,0.8317656211048412
0.16466453132014064,6.5672304065376981,0.87224221790738654
0.20290557773566884,6.7551931968771193,0.8322837518153865
1.3760936751819712,5.9314173132264942,-5.0980866839947589
1.1712837937276335,6.058514322071014,-5.1858041539571484
1.3901183035918814,5.8404341815912,-5.0880211182923523
1.2592504523114023,5.6624195583966133,-5.2124056639356207
2.5618597770790608,4.9313135399725061,-2.0920974192043844
2.4615497296338975,4.8104198237028406,-1.6851624717846645
2.3975641478296721,4.8274228321775814,-2.0885021351691111
2.3809906162739547,4.6950753059091399,-1.8655488449418764
-3.2926266337307655,6.2555381510695192,-2.0129973494656146
-3.2926630387263169,6.2555919005735783,-2.0129259178455023
-3.4127221543063611,6.1752021132526069,-1.7091011932672124
-3.2920955076181877,6.2552506214962662,-2.0130969736480444
-3.3854002697589181,5.8758619952857369,-1.7708815642730671
-3.353718329637366,5.8526219717455463,-2.0109389659593622
-3.4538794141596543,5.9670315855853815,-2.1104156542720762
2.4346326507539251,4.9387824416564419,-2.7810743533627185
2.2695901177212807,4.8670933326506418,-2.8430929117232857
-0.634228565743305,6.6999198838331351,-1.2701578078517337
-0.66489028314725718,6.5888359071203935,-1.4332180905032041
-0.45720604683834387,6.751540865040166,-1.2167214385282641
-0.28080639376680605,6.535656705831669,-1.2563055681675726
-0.36490433254187243,6.4076966538335496,-1.2666465194524164
-0.48849652298247292,6.3750596917993878,-1.4072452560671518
2.8408921426115312,5.3951798523668781,-3.4878793398753367
2.5496565119783545,5.2387649548525879,-3.456057155001083
2.6762251125996372,5.323424627969537,-3.5545252587235932
-0.63477094657843769,5.9891161334438099,-5.3441641388042891
-1.9851857924124645,6.3075945655512839,0.23663514399783653
-1.9375898410315129,6.1218338395315932,0.3279515389238139
-2.0151325798866817,6.0235538765977834,0.33595769859258789
-2.2315880102870205,5.9907963551942665,0.18302555134183765
-2.1074197538693489,6.2859295227117045,0.0023845778057855083
-2.2688598516222176,6.1054057536926534,0.077939198783763042
-1.3672315197535476,7.2211690717730086,-0.16032944092118884
-1.4621387587373793,7.2210602819269099,-0.35173845631697714
-1.5901247086680355,7.1523813574954023,0.034731566944876377
-1.7320364618494093,7.0702388554931499,-0.12570600141769778
-1.5308995146462345,7.2690403706129816,-0.3788791327808777
-1.7997156375568804,7.1844673976086604,-0.19179836951217311
2.4660108543916026,4.946486693575066,-2.5061038442256498
-2.1369499014240212,6.3644808396276904,-0.037682982282664132
-2.3409587907229068,6.3771884769851583,-0.25389311629432554
-0.32256588549675769,4.9223679041649415,-4.8028656539854708
-0.43454933567186632,4.9459122105395856,-5.0270914529809119
-2.0924868187861776,7.2470469883709292,-0.68023417309081058
-1.9474630836972302,7.1515677511236353,-0.45105945312019391
-1.9289544586002267,7.1208324218959671,-0.44853038400919959
-2.1469327545620884,7.1716253579618447,-0.76319915171127228
-2.0807198838877299,6.9829927225445454,-0.37858671464922622
-1.4858937373623284,6.9058656536265861,-2.4008143963251882
-1.5983185341209147,7.0280693768024527,-2.2647329256169213
-1.5887622373741324,6.9766542713329844,-2.0709222389091653
0.63501485115643863,4.9914041399117517,-0.53819678961056494
0.56944050938081325,5.0088318916393382,-0.68551704776930311
0.3377983637795276,5.0035637026128015,-0.71088607101839429
0.52543794650051179,4.9382800402474611,-0.37760615862857894
1.0912135750094689,6.3780349308216131,-2.1458993384332916
0.96651409975545466,6.2126608953103526,-2.2489097931951059
2.1509187604960345,7.2484395915751767,-1.7636901273829275
1.0485308999982617,5.6244637148860468,-2.2280594937329807
0.94553174917021054,5.4823716006305085,-1.8773639132198028
-1.2904956517385466,6.7899693363903184,0.42905735815273682
-0.95498578734415063,6.7505517748292805,0.6101563810868309
-1.1460651244542703,6.6507929972795612,0.53746918287482015
-0.56351619203156611,6.8869914769724634,-0.73042179164509413
-0.5834964103637319,6.869994086922139,-0.86177019160144308
-0.40196458828451226,6.8359950377574625,-1.0493881782471925
0.11111021856408693,5.5937601460968098,-3.3803573379734813
0.23230695126723597,5.466765081444743,-3.3908738047045595
-0.073363233263341085,5.5707896148045757,-3.3484144864252121
-0.16608163427037462,5.3170056107845607,-3.3724686526203653
-0.68515493723235765,6.9301121042162732,-3.302390965040026
0.10184866626435506,5.9313879649949781,-5.3673307452100669
0.27054806753252647,5.8296770702887573,-5.3590811500014484
-0.70545967611949878,6.1060080428385648,0.80986036367539638
-0.54982740031019883,5.975183166107235,0.86417579314902115
-0.90331621894677627,6.0241604856302358,0.78277375050799303
2.6420616607630945,5.3213967937503472,-3.7966012465094114
2.6616579730037779,5.4451094668872342,-4.1989893979815669
2.7567317389568973,5.5265458274253403,-3.9198735190507166
2.7574839621221399,5.5257912604170869,-3.9208439818692624
2.7591899185681847,5.5229684109416519,-3.9214938739564666
2.4478662751062745,5.2684130008835286,-3.8575820023770873
0.46027106575553128,5.497542845913066,-1.2964300050163231
0.36721921971161642,5.3762732081033056,-1.289452912449139
-1.3495822551225867,5.4593175934890281,-5.0338817171967225
0.37768548287475562,5.7257862305538332,-1.221232278099041
1.1259070008479088,6.380230663622255,-1.9777123832240473
0.98673669749257686,6.2377754922285495,-1.8478235993600971
-1.643310693876691,7.24182977700299,-0.69091849188752241
-1.6406431057533062,7.3079287187298361,-0.58598046457954966
-1.7681689699714116,7.2180599481164807,-0.83564441508549714
2.7133087458275771,5.7407169580444783,-4.3206105138408262
2.5493261586075344,5.7848089109676177,-4.3896089904851809
2.4833853555834144,5.6579622143875863,-4.533235278254419
0.91423268192341822,5.9021680808253869,-2.5018210459873149
1.0374642739602551,5.7194909865182346,-2.5893143321063801
1.0989730746693107,5.5710529154876127,-2.4136731837359569
1.1299262474803238,4.9112874740701233,-4.0165251861822764
0.91922688415425025,4.8824204580191513,-4.0605484172717814
0.75907770605306013,4.8929435103678482,-3.778162774688997
0.86133536829409507,4.7880868609224079,-3.6771469065204303
-1.2159157544083599,5.0957848562841184,-3.2167502930987864
-1.3606258963628306,5.0392212628817283,-3.3541673101805314
-1.5260821756523524,4.993053391792543,-3.3025473253749089
-1.5837851963300975,4.9908476855999062,-3.1154947516859059
-0.43287078865079409,5.016955082897022,-3.6876635697207583
-0.36169396432773726,4.974085211530026,-3.8893835170088975
-0.46593003244363806,4.9723110501033041,-4.0323743490991166
-0.69725907411651444,4.9690214488826019,-3.9989449561642969
0.20493256959802461,6.9721443842875175,-3.4951653062818799
0.033791401002958334,6.7418955578528301,-3.3217422767857365
-0.2800830207713898,6.9437110675950349,0.80338222418824778
-0.17270383061357886,6.8208271241159455,0.79620827849722087
